Date/Time,Calories (cal),Total Carbs (g),Protein (g),Total Fat (g),Sugar (g),Fiber(g),Sugar Alcohols (g)
08-Aug-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
08-Aug-2023 20:15:00,103.5,22.6,4.1,7.0,0.4,8.7,12.8
08-Aug-2023 22:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
09-Aug-2023 06:30:00,204.0,1.7,1.7,21.6,1.8,0.0,NaN
09-Aug-2023 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 06:30:00,133.0,8.6,27.0,1.0,1.0,6.8,NaN
09-Aug-2023 06:30:00,286.4,5.1,3.1,30.4,1.7,3.2,NaN
09-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
09-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 07:30:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 07:30:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
09-Aug-2023 08:15:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
09-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
09-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
09-Aug-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
09-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Aug-2023 10:15:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
09-Aug-2023 10:15:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
09-Aug-2023 10:15:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
09-Aug-2023 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Aug-2023 12:45:00,220.0,4.0,0.0,24.0,0.0,0.0,NaN
09-Aug-2023 12:45:00,172.8,0.0,33.6,4.3,0.0,0.0,NaN
09-Aug-2023 12:45:00,NaN,NaN,74.8,0.5,NaN,NaN,0.5
09-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
09-Aug-2023 12:45:00,26.9,3.1,3.7,0.8,NaN,2.0,NaN
09-Aug-2023 12:45:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
09-Aug-2023 12:45:00,87.1,0.3,6.7,6.4,0.3,0.0,NaN
09-Aug-2023 13:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
09-Aug-2023 13:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
09-Aug-2023 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 15:00:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
09-Aug-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
09-Aug-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
09-Aug-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
09-Aug-2023 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Aug-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
09-Aug-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
09-Aug-2023 20:15:00,167.5,22.6,8.6,7.4,5.5,9.5,NaN
09-Aug-2023 20:30:00,146.7,2.7,0.0,16.0,0.0,0.0,NaN
09-Aug-2023 20:30:00,86.4,0.0,16.8,2.1,0.0,0.0,NaN
09-Aug-2023 20:30:00,100.1,0.7,6.1,8.2,0.1,0.0,NaN
09-Aug-2023 20:30:00,NaN,NaN,77.5,0.6,NaN,NaN,0.6
09-Aug-2023 20:30:00,116.2,0.5,9.0,8.6,0.4,0.0,NaN
09-Aug-2023 20:30:00,120.0,6.4,1.5,11.0,0.5,5.0,NaN
09-Aug-2023 20:30:00,20.4,4.1,0.8,0.3,2.7,1.2,NaN
09-Aug-2023 20:30:00,17.9,2.8,1.7,0.3,1.0,1.3,NaN
09-Aug-2023 20:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
09-Aug-2023 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
10-Aug-2023 06:30:00,344.6,19.1,9.6,32.5,1.9,7.7,9.6
10-Aug-2023 06:30:00,NaN,NaN,88.5,5.3,4.2,NaN,4.7
10-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
10-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 07:30:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 07:30:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
10-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Aug-2023 08:30:00,9.4,0.2,0.3,0.8,0.0,0.0,NaN
10-Aug-2023 08:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
10-Aug-2023 08:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
10-Aug-2023 08:30:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
10-Aug-2023 09:15:00,5.9,0.0,0.7,0.1,0.0,0.0,NaN
10-Aug-2023 09:15:00,9.2,0.2,0.3,0.7,0.0,0.0,NaN
10-Aug-2023 10:00:00,9.8,0.2,0.4,0.8,0.0,0.0,NaN
10-Aug-2023 10:00:00,102.7,0.2,23.9,0.2,0.1,0.0,NaN
10-Aug-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
10-Aug-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Aug-2023 12:30:00,220.0,4.0,0.0,24.0,0.0,0.0,NaN
10-Aug-2023 12:30:00,172.8,0.0,33.6,4.3,0.0,0.0,NaN
10-Aug-2023 12:30:00,NaN,NaN,74.8,0.5,NaN,NaN,0.5
10-Aug-2023 12:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
10-Aug-2023 12:30:00,26.9,3.1,3.7,0.8,NaN,2.0,NaN
10-Aug-2023 12:30:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
10-Aug-2023 12:30:00,87.1,0.3,6.7,6.4,0.3,0.0,NaN
10-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
10-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
10-Aug-2023 13:30:00,7.2,0.0,0.9,0.1,0.0,0.0,NaN
10-Aug-2023 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 15:00:00,9.8,0.2,0.4,0.8,0.0,0.0,NaN
10-Aug-2023 15:00:00,102.7,0.2,23.9,0.2,0.1,0.0,NaN
10-Aug-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
10-Aug-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10-Aug-2023 18:15:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
10-Aug-2023 18:15:00,220.0,4.0,0.0,24.0,0.0,0.0,NaN
10-Aug-2023 18:15:00,15.8,3.0,1.4,0.2,0.8,1.4,NaN
10-Aug-2023 18:15:00,NaN,119.1,3.9,8.1,0.0,0.0,0.0
10-Aug-2023 18:15:00,42.0,0.0,5.8,1.9,0.0,0.0,NaN
10-Aug-2023 18:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Aug-2023 18:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
10-Aug-2023 18:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
10-Aug-2023 19:30:00,5.9,0.0,0.7,0.1,0.0,0.0,NaN
10-Aug-2023 19:30:00,7.5,0.2,0.3,0.6,0.0,0.0,NaN
10-Aug-2023 19:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
10-Aug-2023 21:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Aug-2023 03:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
11-Aug-2023 06:30:00,286.4,5.1,3.1,30.4,1.7,3.2,NaN
11-Aug-2023 06:30:00,NaN,NaN,91.5,5.5,4.3,NaN,4.9
11-Aug-2023 06:30:00,154.3,8.6,4.3,14.6,0.9,3.4,4.3
11-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
11-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
11-Aug-2023 07:30:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
11-Aug-2023 07:30:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
11-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Aug-2023 08:15:00,9.6,0.2,0.3,0.8,0.0,0.0,NaN
11-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
11-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
11-Aug-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
11-Aug-2023 09:30:00,3.6,0.0,0.4,0.1,0.0,0.0,NaN
11-Aug-2023 09:30:00,58.0,1.3,2.1,4.7,0.0,0.0,NaN
11-Aug-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
11-Aug-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
11-Aug-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
11-Aug-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
11-Aug-2023 12:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Aug-2023 13:30:00,165.0,1.7,25.9,5.3,0.0,0.0,NaN
11-Aug-2023 13:30:00,186.7,0.0,28.1,7.7,0.0,0.0,NaN
11-Aug-2023 13:30:00,270.2,0.0,33.7,15.0,0.0,0.0,NaN
11-Aug-2023 13:30:00,204.7,48.5,1.0,0.8,39.6,1.1,NaN
11-Aug-2023 13:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
11-Aug-2023 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
11-Aug-2023 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
11-Aug-2023 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Aug-2023 19:15:00,145.1,34.2,5.8,0.9,18.4,14.5,NaN
11-Aug-2023 19:15:00,364.5,22.4,11.0,25.6,0.5,8.1,NaN
11-Aug-2023 19:15:00,248.2,0.0,20.7,17.6,0.0,0.0,NaN
11-Aug-2023 19:15:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
11-Aug-2023 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Aug-2023 08:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
12-Aug-2023 09:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 09:00:00,140.7,2.4,25.8,2.9,1.2,1.2,NaN
12-Aug-2023 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 09:45:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
12-Aug-2023 09:45:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
12-Aug-2023 10:00:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
12-Aug-2023 10:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Aug-2023 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 11:30:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
12-Aug-2023 12:30:00,NaN,115.9,13.2,5.1,0.0,1.2,3.6
12-Aug-2023 12:45:00,NaN,273.0,39.8,11.2,0.0,5.9,1.2
12-Aug-2023 13:15:00,NaN,NaN,NaN,NaN,NaN,484.8,0.0
12-Aug-2023 13:30:00,NaN,NaN,260.6,0.0,2.9,0.0,0.0
12-Aug-2023 13:30:00,109.5,3.7,11.6,5.0,0.1,0.1,NaN
12-Aug-2023 13:45:00,265.2,31.6,4.3,13.6,27.4,1.0,NaN
12-Aug-2023 14:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Aug-2023 15:00:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
12-Aug-2023 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
12-Aug-2023 19:30:00,164.1,0.0,20.5,9.1,0.0,0.0,NaN
12-Aug-2023 19:30:00,137.4,0.0,16.2,7.7,0.0,0.0,NaN
12-Aug-2023 19:30:00,NaN,21.7,5.2,1.0,0.0,2.7,1.5
12-Aug-2023 19:30:00,NaN,12.5,2.8,0.3,NaN,1.6,0.6
12-Aug-2023 19:30:00,4.0,0.8,0.2,0.1,0.5,0.2,NaN
12-Aug-2023 19:30:00,233.8,47.4,7.7,1.0,1.1,1.9,NaN
12-Aug-2023 21:30:00,400.5,35.1,0.0,0.9,33.7,0.0,NaN
12-Aug-2023 21:30:00,297.0,4.3,3.6,29.9,1.4,1.1,NaN
12-Aug-2023 21:30:00,182.2,11.2,5.5,12.8,0.3,4.0,NaN
12-Aug-2023 21:30:00,NaN,NaN,227.2,16.2,2.1,7.1,15.0
12-Aug-2023 21:30:00,54.6,7.8,0.6,2.4,5.3,0.1,NaN
12-Aug-2023 23:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Aug-2023 08:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
13-Aug-2023 09:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
13-Aug-2023 09:00:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
13-Aug-2023 09:30:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
13-Aug-2023 09:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
13-Aug-2023 09:45:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
13-Aug-2023 10:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Aug-2023 15:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Aug-2023 15:15:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
13-Aug-2023 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
13-Aug-2023 19:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Aug-2023 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
13-Aug-2023 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
13-Aug-2023 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
14-Aug-2023 06:30:00,204.0,1.7,1.7,21.6,1.8,0.0,NaN
14-Aug-2023 06:30:00,125.0,7.5,26.0,1.0,1.0,6.7,NaN
14-Aug-2023 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 06:30:00,NaN,NaN,62.0,0.5,NaN,NaN,0.5
14-Aug-2023 06:30:00,10.3,0.8,0.6,0.5,0.2,0.6,NaN
14-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
14-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
14-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
14-Aug-2023 08:15:00,9.4,0.2,0.3,0.8,0.0,0.0,NaN
14-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
14-Aug-2023 08:15:00,59.5,NaN,15.3,NaN,NaN,NaN,NaN
14-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Aug-2023 10:00:00,5.4,0.0,0.7,0.1,0.0,0.0,NaN
14-Aug-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 10:00:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
14-Aug-2023 10:00:00,106.3,0.2,24.8,0.2,0.1,0.0,NaN
14-Aug-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Aug-2023 12:30:00,110.0,2.0,0.0,12.0,0.0,0.0,NaN
14-Aug-2023 12:30:00,80.0,2.0,2.0,7.0,0.0,0.0,NaN
14-Aug-2023 12:30:00,191.5,0.0,37.3,4.8,0.0,0.0,NaN
14-Aug-2023 12:30:00,87.1,0.3,6.7,6.4,0.3,0.0,NaN
14-Aug-2023 12:30:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
14-Aug-2023 12:30:00,NaN,NaN,67.3,0.5,NaN,NaN,0.5
14-Aug-2023 12:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
14-Aug-2023 12:30:00,27.1,3.1,3.7,0.8,NaN,2.0,NaN
14-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
14-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
14-Aug-2023 13:15:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
14-Aug-2023 15:00:00,5.4,0.0,0.7,0.1,0.0,0.0,NaN
14-Aug-2023 15:00:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
14-Aug-2023 15:00:00,106.3,0.2,24.8,0.2,0.1,0.0,NaN
14-Aug-2023 16:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Aug-2023 19:15:00,123.8,0.0,0.0,14.0,NaN,0.0,NaN
14-Aug-2023 19:15:00,10.0,6.0,0.0,0.0,0.0,4.0,NaN
14-Aug-2023 19:15:00,223.3,2.4,35.0,7.2,0.0,0.0,NaN
14-Aug-2023 19:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
14-Aug-2023 20:30:00,100.1,11.2,4.1,8.9,0.0,1.1,9.0
14-Aug-2023 20:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
14-Aug-2023 22:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
15-Aug-2023 06:30:00,126.0,7.6,26.0,1.0,1.0,6.8,NaN
15-Aug-2023 06:30:00,200.2,22.5,8.2,17.8,0.1,2.2,18.0
15-Aug-2023 06:30:00,204.0,1.7,1.7,21.6,1.8,0.0,NaN
15-Aug-2023 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
15-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
15-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
15-Aug-2023 08:15:00,9.3,0.2,0.3,0.8,0.0,0.0,NaN
15-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
15-Aug-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
15-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Aug-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
15-Aug-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
15-Aug-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
15-Aug-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Aug-2023 12:30:00,110.0,2.0,0.0,12.0,0.0,0.0,NaN
15-Aug-2023 12:30:00,80.0,2.0,2.0,7.0,0.0,0.0,NaN
15-Aug-2023 12:30:00,191.5,0.0,37.3,4.8,0.0,0.0,NaN
15-Aug-2023 12:30:00,87.1,0.3,6.7,6.4,0.3,0.0,NaN
15-Aug-2023 12:30:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
15-Aug-2023 12:30:00,NaN,NaN,67.3,0.5,NaN,NaN,0.5
15-Aug-2023 12:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
15-Aug-2023 12:30:00,27.1,3.1,3.7,0.8,NaN,2.0,NaN
15-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
15-Aug-2023 12:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
15-Aug-2023 14:00:00,10.0,2.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 15:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
15-Aug-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
15-Aug-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
15-Aug-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
15-Aug-2023 16:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Aug-2023 20:00:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
15-Aug-2023 20:00:00,179.7,3.3,0.0,19.6,0.0,0.0,NaN
15-Aug-2023 20:00:00,15.8,3.0,1.4,0.2,0.8,1.4,NaN
15-Aug-2023 20:00:00,42.0,0.0,5.8,1.9,0.0,0.0,NaN
15-Aug-2023 20:00:00,116.1,1.1,9.5,8.1,0.2,0.0,NaN
15-Aug-2023 20:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
15-Aug-2023 22:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
16-Aug-2023 06:30:00,129.0,7.8,26.2,0.5,0.8,6.9,NaN
16-Aug-2023 06:30:00,204.0,1.7,1.7,21.6,1.8,0.0,NaN
16-Aug-2023 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 06:30:00,200.2,22.5,8.2,17.8,0.1,2.2,18.0
16-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
16-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
16-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
16-Aug-2023 08:15:00,10.4,0.2,0.4,0.8,0.0,0.0,NaN
16-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
16-Aug-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
16-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Aug-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
16-Aug-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
16-Aug-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
16-Aug-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 12:00:00,110.0,2.0,0.0,12.0,0.0,0.0,NaN
16-Aug-2023 12:00:00,80.0,2.0,2.0,7.0,0.0,0.0,NaN
16-Aug-2023 12:00:00,191.5,0.0,37.3,4.8,0.0,0.0,NaN
16-Aug-2023 12:00:00,87.1,0.3,6.7,6.4,0.3,0.0,NaN
16-Aug-2023 12:00:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
16-Aug-2023 12:00:00,NaN,NaN,67.3,0.5,NaN,NaN,0.5
16-Aug-2023 12:00:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
16-Aug-2023 12:00:00,27.1,3.1,3.7,0.8,NaN,2.0,NaN
16-Aug-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Aug-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
16-Aug-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
16-Aug-2023 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 13:45:00,10.0,2.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 15:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
16-Aug-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
16-Aug-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
16-Aug-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
16-Aug-2023 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Aug-2023 19:45:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
16-Aug-2023 19:45:00,176.0,3.2,0.0,19.2,0.0,0.0,NaN
16-Aug-2023 19:45:00,15.8,3.0,1.4,0.2,0.8,1.4,NaN
16-Aug-2023 19:45:00,42.0,0.0,5.8,1.9,0.0,0.0,NaN
16-Aug-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
16-Aug-2023 19:45:00,NaN,119.1,3.9,8.1,0.0,0.0,0.0
16-Aug-2023 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Aug-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
17-Aug-2023 06:30:00,115.0,2.2,26.0,1.0,1.0,1.4,NaN
17-Aug-2023 06:30:00,204.0,1.7,1.7,21.6,1.8,0.0,NaN
17-Aug-2023 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
17-Aug-2023 06:30:00,200.2,22.5,8.2,17.8,0.1,2.2,18.0
17-Aug-2023 06:45:00,90.0,27.0,0.0,0.0,NaN,27.0,NaN
17-Aug-2023 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
17-Aug-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
17-Aug-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
17-Aug-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
17-Aug-2023 08:15:00,9.4,0.2,0.3,0.8,0.0,0.0,NaN
17-Aug-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
17-Aug-2023 08:15:00,59.5,NaN,15.3,NaN,NaN,NaN,NaN
17-Aug-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Aug-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
17-Aug-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
